w;01.12.2001;01.01.2002;01.02.2002;01.03.2002;01.04.2002;01.05.2002;01.06.2002;01.07.2002;01.08.2002;01.09.2002;01.10.2002;01.11.2002;01.12.2002;01.01.2003;01.02.2003;01.03.2003;01.04.2003;01.05.2003;01.06.2003;01.07.2003;01.08.2003;01.09.2003;01.10.2003;01.11.2003;01.12.2003;01.01.2004;01.02.2004;01.03.2004;01.04.2004;01.05.2004;01.06.2004;01.07.2004;01.08.2004;01.09.2004;01.10.2004;01.11.2004;01.12.2004;01.01.2005;01.02.2005;01.03.2005;01.04.2005;01.05.2005;01.06.2005;01.07.2005;01.08.2005;01.09.2005;01.10.2005;01.11.2005;01.12.2005;01.01.2006;01.02.2006;01.03.2006;01.04.2006;01.05.2006;01.06.2006;01.07.2006;01.08.2006;01.09.2006;01.10.2006;01.11.2006;01.12.2006;01.01.2007;01.02.2007;01.03.2007;01.04.2007;01.05.2007;01.06.2007;01.07.2007;01.08.2007;01.09.2007;01.10.2007;01.11.2007;01.12.2007;01.01.2008;01.02.2008;01.03.2008;01.04.2008;01.05.2008;01.06.2008;01.07.2008;01.08.2008;01.09.2008;01.10.2008;01.11.2008;01.12.2008;01.01.2009;01.02.2009;01.03.2009;01.04.2009;01.05.2009;01.06.2009;01.07.2009;01.08.2009;01.09.2009;01.10.2009;01.11.2009;01.12.2009;01.01.2010;01.02.2010;01.03.2010;01.04.2010;01.05.2010;01.06.2010;01.07.2010;01.08.2010;01.09.2010;01.10.2010;01.11.2010;01.12.2010;01.01.2011;01.02.2011;01.03.2011;01.04.2011;01.05.2011;01.06.2011;01.07.2011;01.08.2011;01.09.2011;01.10.2011;01.11.2011;01.12.2011;01.01.2012;01.02.2012;01.03.2012;01.04.2012;01.05.2012;01.06.2012;01.07.2012;01.08.2012;01.09.2012;01.10.2012;01.11.2012;01.12.2012;01.01.2013;01.02.2013;01.03.2013;01.04.2013;01.05.2013;01.06.2013;01.07.2013;01.08.2013;01.09.2013;01.10.2013;01.11.2013;01.12.2013;01.01.2014;01.02.2014;01.03.2014;01.04.2014;01.05.2014;01.06.2014;01.07.2014;01.08.2014;01.09.2014;01.10.2014;01.11.2014;01.12.2014;01.01.2015;01.02.2015;01.03.2015;01.04.2015;01.05.2015;01.06.2015;01.07.2015;01.08.2015;01.09.2015;01.10.2015;01.11.2015;01.12.2015;01.01.2016;01.02.2016;01.03.2016;01.04.2016;01.05.2016;01.06.2016;01.07.2016;01.08.2016;01.09.2016
443;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;40.87;21.18;24.37;22.38;19.60;30.65;41.47;47.54;47.89;55.79;57.07;49.11;49.15;51.14;77.60;67.79;62.02;67.10;68.68;59.77;78.81;73.92;69.22;71.56;76.28;81.94;79.55;82.71;82.97;83.63;83.87;84.68;84.29;95.25;94.60;96.98;95.24;95.36;95.53;95.88;94.79;95.28;92.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
452;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.88;72.67;69.66;64.53;63.28;62.51;62.51;62.86;63.93;61.41;59.13;60.53;75.86;78.95;73.88;79.43;79.68;79.86;80.59;81.17;81.84;79.67;68.32;68.25;78.12;77.79;79.90;79.86;70.83;53.72;35.65;51.07;58.68;51.09;37.04;47.44;54.42;50.73;38.40;45.33;60.58;69.38;69.68;70.06;72.53;73.68;64.17;68.07;64.80;67.10;67.63;63.06;69.93;73.90;70.39;73.35;67.32;71.04;76.08;71.85;64.23;70.31;71.55;72.72;78.02;76.63;82.32;79.07;67.05;68.21
453;0.00;6.93;6.25;4.99;5.15;0.00;0.00;0.00;0.00;0.00;9.26;7.02;4.67;6.65;7.25;5.49;3.85;9.16;8.81;9.35;5.72;6.35;4.90;8.82;8.33;0.00;18.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
455;0.00;0.60;1.19;1.29;1.10;0.00;0.00;0.00;0.00;0.83;1.04;0.69;0.59;0.47;9.61;5.19;2.77;2.49;0.00;4.26;2.37;2.73;2.71;2.61;2.29;2.32;2.33;2.13;2.17;2.14;4.02;2.23;1.65;1.58;1.74;1.92;2.13;1.58;1.56;1.69;1.94;4.37;8.34;11.26;12.45;16.60;19.65;21.61;24.25;29.16;29.50;30.71;0.00;44.25;40.38;41.24;42.28;41.64;40.74;41.16;42.25;42.99;44.51;47.26;56.20;60.04;56.90;63.33;66.44;64.31;65.70;58.81;58.27;55.80;58.40;56.36;57.98;56.64;61.86;63.88;59.99;55.96;53.60;63.80;73.22;58.39;57.55;60.66;59.21;66.20;66.73;73.13;46.22;46.21;59.40;55.05;59.01;59.02;60.86;61.62;62.20;62.49;63.42;64.53;60.05;64.33;64.16;60.02;45.87;68.63;78.07;68.77;75.20;72.38;82.22;74.56;69.47;72.58;72.93;74.77;79.37;75.22;75.63;77.67;75.02;74.39;72.59;76.06;67.67;73.02;75.85;77.60;80.11;82.01;80.64;79.36;72.44;70.36;71.83;73.42;75.21;74.59;71.67;76.45;71.84;75.94;71.25;72.79;74.38;72.82;70.59;63.11;60.69;21.99;19.54;83.46;72.04;74.56;67.47;77.61;68.01;68.20;66.66;96.94;97.26;97.75;96.95;97.57;97.96;96.76;96.55;95.73;96.38;97.26;97.60;96.67;96.69;96.97
461;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;30.54;30.98;8.97;18.95;19.65;17.45;17.62;19.37;20.01;18.37;20.85;20.90;21.41;21.57;22.05;22.13;22.52;22.86;22.62;24.18;23.25;23.10;23.25;24.88;25.49;27.01;24.19;31.61;29.83;29.52;30.94;30.13;29.81;32.13;24.53;32.22;34.21;34.58;35.31;35.45;37.38;37.89;38.09;36.79;42.12;44.90;33.71;22.08;20.86;21.24;24.73;26.51;24.56;18.91;50.90;37.09;56.72;61.20;59.20;53.33;47.98;41.55;47.07;43.01;44.31;46.46;48.78;51.63;52.78;50.37;44.64;47.53;43.92;45.83;45.01;50.12;51.01;50.37;51.90;36.89;76.60;56.55;41.65;32.92;39.29;39.88;47.31;53.78;54.59;76.53;75.90;58.41;46.24;43.28;45.59;53.76;59.27;47.23;57.37;63.00;64.50;66.12;62.35;64.49;44.82;45.80;60.24;63.40;41.73;36.84;46.79;55.46;63.02;64.31;65.39;60.52;63.49;61.99;18.36
463;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;59.44;28.90;26.30;25.53;24.79;26.34;25.64;25.03;22.11;23.38;19.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
470;0.00;0.00;0.00;0.00;0.00;2.44;0.00;0.00;2.49;0.87;1.59;0.78;0.73;0.65;1.41;0.97;0.86;0.54;0.81;1.57;1.19;1.01;1.24;0.98;1.16;1.45;1.17;1.10;1.11;1.16;1.16;1.06;1.17;0.69;2.16;1.12;0.94;0.43;4.14;3.57;2.72;2.58;2.75;2.58;2.36;2.71;2.30;2.67;2.59;5.10;2.45;3.20;2.61;2.53;2.51;2.34;3.42;3.37;6.46;10.27;12.85;16.01;19.94;19.75;20.81;22.24;24.75;28.14;27.68;28.62;31.15;31.18;31.69;34.06;34.28;34.72;36.15;37.51;38.26;40.12;39.89;38.07;38.62;37.63;38.44;40.47;40.63;25.36;49.47;30.51;29.82;28.61;24.34;37.10;37.97;36.48;37.77;38.50;36.30;35.27;37.46;36.43;31.47;55.86;45.70;38.33;43.50;48.80;50.46;55.88;54.19;55.14;53.24;58.01;55.95;58.78;54.49;50.95;56.27;59.37;50.27;28.34;27.42;35.50;38.93;37.67;44.16;45.00;41.11;44.41;45.91;38.07;41.07;41.25;44.43;42.60;44.06;42.58;62.94;56.70;49.70;47.61;47.19;54.99;55.69;56.04;60.22;48.57;48.40;51.87;50.90;44.44;45.99;44.13;53.29;42.98;61.03;48.19;67.69;69.61;63.67;65.04;41.89;42.74;44.42;42.82;41.08;57.00;66.45;54.97;44.18;45.07;50.76;54.03;54.43;68.86;62.53;66.48
471;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.53;12.84;7.12;6.44;7.89;8.49;8.32;8.17;8.17;5.99;6.56;5.93;6.46;7.16;8.27;7.38;8.48;8.01;8.43;6.41;9.08;9.07;8.89;10.00;10.22;9.92;10.96;10.88;9.70;12.98;12.40;13.53;9.92;15.23;15.47;14.31;16.20;16.73;18.00;16.53;15.65;17.36;16.69;15.88;19.17;19.73;18.79;18.25;21.02;20.27;18.47;23.60;21.89;19.49;23.29;22.89;18.15;21.08;18.62;14.24;14.80;18.37;20.39;18.63;26.05;32.26;30.64;33.69;34.73;32.00;34.22;32.66;32.40;34.02;32.94;34.62;31.71;32.23;33.91;36.21;34.39;36.86;36.54;37.02;38.00;38.71;38.02;38.98;38.78;41.16;41.98;41.38;39.89;47.45;43.36;47.64;50.63;55.52;54.29;57.86;55.20;54.88;53.92;55.64;57.43;54.76;61.61;62.30;59.30;61.05;54.90;55.44;56.85;55.73;56.57;55.47
472;0.00;0.00;0.00;17.18;9.44;0.00;0.00;0.00;0.00;5.78;6.25;1.63;1.52;1.90;1.90;0.95;1.73;1.65;1.78;5.20;5.43;5.43;3.55;2.95;2.85;5.31;3.30;2.13;2.61;2.85;2.37;2.37;2.13;2.37;3.60;3.53;2.72;2.71;4.96;8.68;8.55;11.97;13.28;15.78;15.18;16.92;16.67;18.81;21.47;22.94;23.49;24.99;26.55;25.85;26.61;28.00;28.86;29.14;29.73;28.73;26.23;30.78;34.44;39.48;39.64;42.49;46.98;56.05;57.61;59.03;61.60;59.62;63.62;77.19;63.81;66.97;69.04;71.48;67.78;67.63;73.45;74.64;75.84;73.52;79.33;86.21;88.56;88.54;88.37;86.19;86.26;87.50;87.86;89.78;88.20;87.36;88.45;88.46;90.52;90.02;88.89;89.84;90.34;91.21;90.93;90.79;92.06;91.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
474;0.00;0.00;2.12;2.40;6.83;0.00;0.00;0.00;0.00;0.00;1.09;1.42;1.29;0.00;0.00;10.54;3.25;2.25;2.40;2.48;2.97;2.96;2.75;3.03;2.84;2.52;2.75;2.35;2.32;2.24;2.37;2.40;2.30;2.21;1.37;1.78;1.72;0.62;0.65;1.17;1.18;1.20;1.71;2.54;2.49;2.94;2.45;2.57;3.00;2.91;2.60;2.13;2.11;2.42;3.01;2.32;2.44;3.14;3.24;2.77;2.24;1.51;0.61;0.68;0.81;0.91;1.11;0.90;1.31;1.42;1.37;1.41;1.81;2.45;5.82;7.21;10.01;11.19;13.57;17.16;19.28;20.09;23.60;25.99;27.78;30.67;31.66;37.56;38.95;39.38;39.68;43.70;44.58;47.06;49.07;55.65;54.18;55.82;55.00;55.50;56.90;58.72;60.13;61.53;60.57;61.76;63.64;65.56;67.84;73.99;83.89;89.79;84.46;93.68;84.13;81.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
476;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.26;16.65;15.57;18.32;20.88;21.42;21.32;18.67;17.94;18.88;20.23;20.86;21.62;22.17;23.01;23.08;23.21;23.66;24.32;27.45;28.72;21.57;27.03;30.38;31.58;32.12;31.44;30.55;34.00;36.74;39.27;38.22;38.27;44.27;42.75;44.29;45.26;45.92;46.22;48.00;50.09;50.48;52.06;53.38;55.99;58.35;61.45;56.96;60.76;61.56;64.05;62.71;68.88;64.94;66.03;67.18;68.24;73.25;76.97;56.28;70.73;75.71;75.89;75.23;85.08;54.98;66.59;79.32;75.70;79.94;89.87;93.92;97.76;64.91;35.45;68.52;79.30;78.41;80.80;80.54;76.56;82.44;81.76;71.55;82.47;83.10;77.35;78.67;76.26;77.03;79.31;81.18;81.52;79.06;76.11;76.73;78.53;82.89;85.58;84.72;84.74;87.70;86.73;71.51;72.76;72.87;86.15;53.92;68.38;70.17;82.05;73.30;82.25;86.32;85.88
480;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.98;0.92;0.86;22.83;21.28;21.16;22.50;22.60;23.77;24.37;24.09;25.24;24.74;25.44;26.58;26.39;27.19;29.04;29.46;30.05;30.44;30.31;31.00;32.14;32.18;32.60;34.30;35.37;36.33;36.53;36.55;36.69;38.49;38.27;38.65;39.08;40.55;39.88;31.21;37.89;39.23;40.83;38.94;39.46;41.56;42.44;42.63;43.23;44.02;55.18;59.34;54.13;56.00;58.01;60.55;60.52;61.20;60.68;62.84;59.08;55.10;58.32;60.88;69.18;65.49;67.15;67.36;79.43;81.45;82.09;81.67;82.75;81.91;81.49;81.09;81.21;80.56;80.74;81.82;82.68;81.82;82.93;83.81;82.35;82.36;82.37;81.70;82.98;89.94;93.26;92.80;93.61;95.34;94.23;95.04;93.38;87.54;89.24;90.94;90.08;92.57;92.05;92.25;90.35;90.25;89.16;94.13;90.51;91.06;78.28;76.93;79.86;77.89;75.56;77.50;78.30;78.36;75.75;79.16
483;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.72;5.41;16.22;8.11;5.24;3.53;3.35;3.49;3.73;3.56;3.76;4.03;3.99;4.76;4.98;5.70;6.62;6.70;6.46;7.53;8.03;7.71;6.83;9.54;8.65;9.15;10.11;11.75;9.80;11.92;11.66;11.71;13.83;13.30;14.75;16.65;17.65;18.81;21.00;23.87;23.04;23.99;24.10;42.79;21.63;19.15;19.03;22.54;23.73;22.89;25.72;27.97;28.31;27.03;32.59;36.09;34.54;25.62;23.59;17.55;20.27;24.73;25.85;24.06;23.68;26.74;27.20;26.08;27.18;28.55;29.42;29.90;29.96;31.75;33.78;26.26;26.98;29.82;29.01;29.90;31.17;32.31;34.87;31.61;32.49;42.45;43.40;44.77;44.75;45.61;48.10;51.23;49.78;49.71;52.40;54.79;56.49;56.55;57.84;62.37;56.18;67.68;62.56;62.69;54.95;41.62;49.45;64.42;69.82;60.95;60.67;54.32;57.86;49.88;58.38;52.83;66.28;66.51;68.07
489;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.98;30.09;0.00;13.82;5.48;3.86;4.71;4.97;5.79;6.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
490;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.68;3.04;5.20;5.12;6.12;0.00;0.00;62.18;48.85;37.57;33.64;31.79;31.37;30.05;31.05;32.15;32.07;30.91;31.04;32.16;32.22;34.19;34.26;31.69;33.41;33.55;35.61;36.40;37.03;38.68;37.36;37.47;37.77;44.56;35.89;37.25;34.88;36.00;37.13;36.73;37.77;37.96;38.59;38.47;38.26;41.15;42.98;40.86;40.04;50.50;51.02;49.91;53.49;51.61;47.19;45.33;46.10;48.52;49.45;49.28;52.75;53.76;56.58;58.63;59.75;59.92;60.89;56.62;55.61;60.08;63.11;65.43;68.32;70.00;68.94;66.17;70.55;74.55;73.63;73.29;77.38;71.89;70.19;71.85;75.00;77.15;74.31;72.70;73.77;78.63;76.50;74.70;77.87;77.36;72.66;74.55;67.41;69.32;71.29;73.09;77.78;74.85;79.01;83.62;82.70;83.93;86.19;85.27;85.16;85.84;85.65;84.47;84.83;86.02
491;0.00;0.00;0.00;16.98;9.18;0.00;0.00;0.00;9.37;0.00;10.41;4.08;2.45;3.56;4.02;4.47;2.96;3.87;4.60;3.35;3.09;4.86;5.07;5.55;4.97;4.95;6.28;4.13;4.00;6.43;5.91;3.55;2.43;3.28;3.73;3.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
496;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.43;17.25;18.60;0.00;14.71;10.80;0.00;32.18;28.16;26.42;33.11;50.27;56.16;59.52;66.50;76.77;71.43;79.62;78.33;74.94;81.41;87.61;87.77;87.72;86.96;90.65;88.13;87.78;79.03;92.33;89.75;85.75;83.93;85.11;85.93;86.28;94.58;95.09;94.26;94.42;94.17;94.47;95.44;96.73;96.10;94.90;94.67;96.03;97.00;97.62;98.15;95.61;91.15;91.75;93.69;94.20;94.37;93.75;94.22;93.42;91.99;90.44;89.78;85.32;86.72;86.86;90.40;92.75;91.70;93.52;97.79;98.50;97.81;97.98;98.04;97.92;97.41;96.50;97.23;97.55;97.73;0.00;0.00;84.26;84.77;94.57;97.51;68.45;83.69;86.36;89.99;91.62;91.85;91.73;93.02;93.62;94.88;91.60;89.73;81.67;82.40;82.35;86.00;87.35;78.85;85.58;86.11;84.61;77.30;86.04;89.65;90.06
